Station: Bern-Bollwerk
Urbain, trafic
Moyennes horaires, PREC: Sommes horaires
heure d'hiver
Source:: NABEL/MeteoSchweiz
Date/heure;O3 [痢/m設;NO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;CPC [1/cm設;EC [痢/m設;NOX [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
12.01.2016 15:00;45.3;30.3;0.30;5.0;12376.2;;53.3;6.0;0.0;95.6
12.01.2016 16:00;46.2;32.8;0.30;6.1;11659.6;;55.9;5.3;0.3;34.5
12.01.2016 17:00;39.7;43.8;0.40;6.5;16578.7;;74.1;3.8;0.4;3.4
12.01.2016 18:00;34.4;58.6;0.40;5.4;17361.8;;108.9;3.1;0.0;-2.3
12.01.2016 19:00;44.9;36.2;0.30;6.0;11081.0;;60.9;4.1;0.0;-3.3
12.01.2016 20:00;55.2;23.8;0.30;4.3;9490.9;;35.8;4.4;0.0;-3.3
12.01.2016 21:00;58.4;17.9;0.30;2.9;9925.2;;26.1;4.1;0.1;-3.4
12.01.2016 22:00;62.2;16.2;0.30;2.2;7576.7;;24.3;3.8;0.1;-3.8
12.01.2016 23:00;59.6;19.3;0.30;2.3;5898.5;;29.8;3.8;0.0;-3.4
13.01.2016 00:00;64.3;13.1;0.20;2.0;4976.4;;18.8;3.6;0.3;-3.4
13.01.2016 01:00;66.8;12.0;0.30;2.0;4594.9;;16.9;2.3;0.0;-2.5
13.01.2016 02:00;69.5;5.2;0.20;2.4;2250.5;;6.3;2.3;0.0;-4.3
13.01.2016 03:00;71.5;3.5;0.20;3.1;2339.5;;4.5;2.5;0.0;-3.3
13.01.2016 04:00;73.2;2.8;0.20;2.7;1749.2;;3.1;2.4;0.0;-2.6
13.01.2016 05:00;70.5;5.0;0.20;3.2;3751.5;;7.3;2.6;0.0;-2.2
13.01.2016 06:00;61.0;14.6;0.20;3.5;5447.0;;24.4;2.6;0.0;-2.9
13.01.2016 07:00;54.8;22.1;0.30;4.1;12331.7;;39.0;2.6;0.0;-3.5
13.01.2016 08:00;47.6;36.2;0.30;5.5;15012.5;;66.4;2.7;0.0;-2.8
13.01.2016 09:00;47.5;34.0;0.30;6.6;14507.1;;63.0;2.8;0.0;4.6
13.01.2016 10:00;44.4;38.3;0.30;8.9;19416.3;;77.6;2.7;0.0;47.2
13.01.2016 11:00;47.9;31.9;0.30;10.2;14201.2;;61.9;3.5;0.0;282.6
13.01.2016 12:00;54.4;21.7;0.30;16.9;9520.2;;42.2;4.2;0.0;414.5
13.01.2016 13:00;55.2;21.2;0.30;14.0;11807.6;;36.0;4.6;0.0;341.9
13.01.2016 14:00;51.3;30.9;0.30;14.8;14070.9;;59.1;4.7;0.0;253.4
13.01.2016 15:00;47.0;39.6;0.30;12.3;18686.7;;102.7;4.8;0.0;210.8
13.01.2016 16:00;36.9;60.5;0.40;14.6;42576.6;;184.0;4.5;0.0;88.0
13.01.2016 17:00;34.8;60.7;0.40;15.4;31105.1;;141.7;4.2;0.0;25.6
13.01.2016 18:00;29.9;58.8;0.40;17.9;23084.8;;104.6;3.8;0.0;-2.4
13.01.2016 19:00;34.5;48.4;0.40;14.8;20160.7;;74.6;3.6;0.0;-3.1
13.01.2016 20:00;30.1;53.8;0.40;14.0;34548.4;;90.3;2.9;0.0;-4.0
13.01.2016 21:00;15.1;61.7;0.60;17.5;23558.1;;103.9;2.2;0.0;-4.3
13.01.2016 22:00;3.4;73.8;0.50;18.4;26491.4;;135.2;0.8;0.0;-3.5
13.01.2016 23:00;4.5;70.5;0.70;15.7;27762.7;;150.2;0.9;0.0;-3.8
14.01.2016 00:00;15.1;54.1;0.50;13.7;17180.1;;100.4;0.5;0.0;-4.0
14.01.2016 01:00;26.9;37.1;0.40;12.1;15447.3;;59.6;0.2;0.0;-3.7
14.01.2016 02:00;39.7;24.0;0.30;7.0;8421.2;;37.6;-0.1;0.0;-3.9
14.01.2016 03:00;44.6;16.6;0.30;5.5;6713.5;;23.4;-0.6;0.0;-3.6
14.01.2016 04:00;42.2;17.7;0.30;5.4;7952.5;;25.4;-1.0;0.0;-3.6
14.01.2016 05:00;37.8;22.0;0.30;12.8;8456.9;;34.1;-1.1;0.0;-3.3
14.01.2016 06:00;24.4;39.2;0.30;20.0;17206.5;;86.3;-1.4;0.0;-3.4
14.01.2016 07:00;12.3;53.0;0.40;15.2;34064.7;;139.2;-1.8;0.0;-3.0
14.01.2016 08:00;3.1;91.1;0.60;16.1;45027.8;;258.5;-1.4;0.0;-2.6
14.01.2016 09:00;;;;16.5;40306.7;;;-1.3;0.0;5.3
14.01.2016 10:00;11.7;66.2;0.50;19.6;31418.6;;184.1;-1.2;0.0;37.5
14.01.2016 11:00;7.5;71.8;0.50;17.4;38294.3;;218.2;-1.1;0.0;59.5
14.01.2016 12:00;8.9;63.6;0.40;15.7;24823.1;;149.5;-0.6;0.0;66.6
14.01.2016 13:00;17.3;51.1;0.40;13.5;25547.4;;96.9;-0.2;0.0;66.6
14.01.2016 14:00;23.8;51.5;0.40;10.7;24231.7;;116.4;-0.6;0.0;82.5
14.01.2016 15:00;12.6;72.9;0.50;14.6;39727.1;;211.7;-0.8;0.1;56.3
14.01.2016 16:00;10.4;77.6;0.60;23.5;30957.7;;222.9;-0.9;0.0;31.9
14.01.2016 17:00;11.2;74.9;0.60;19.7;33365.4;;197.1;-0.3;0.1;9.3
14.01.2016 18:00;8.9;86.5;0.70;18.9;39348.2;;235.0;-0.3;0.0;-1.1
14.01.2016 19:00;9.0;74.8;0.60;19.6;34389.8;;175.3;-0.2;0.4;-1.5
14.01.2016 20:00;8.4;66.7;0.60;18.2;36379.7;;165.6;0.0;0.1;-2.1
14.01.2016 21:00;2.4;67.1;0.70;24.5;30456.2;;161.3;0.6;0.0;-1.7
14.01.2016 22:00;31.1;35.9;0.30;15.1;15402.0;;61.7;2.6;0.0;-2.6
14.01.2016 23:00;40.0;29.3;0.30;7.4;11192.5;;45.5;2.8;0.0;-2.2
15.01.2016 00:00;44.0;31.7;0.30;6.9;9561.5;;50.3;3.0;0.0;-2.6
15.01.2016 01:00;51.5;20.6;0.30;6.1;8555.8;;28.6;2.8;0.0;-2.3
15.01.2016 02:00;62.0;9.2;0.20;3.5;4750.3;;13.0;2.3;0.0;-2.8
15.01.2016 03:00;62.5;9.4;0.20;2.2;4207.4;;13.8;1.8;0.0;-3.4
15.01.2016 04:00;65.1;7.2;0.20;2.2;5003.2;;9.9;2.0;0.0;-3.5
15.01.2016 05:00;64.8;7.9;0.20;3.1;3777.4;;11.1;1.5;0.0;-2.3
15.01.2016 06:00;54.3;20.2;0.20;2.9;7729.1;;30.5;1.0;0.0;-4.0
15.01.2016 07:00;45.6;33.3;0.30;4.7;30848.4;;63.1;1.1;0.0;-4.1
15.01.2016 08:00;29.0;63.8;0.40;6.0;30252.0;;139.0;0.8;0.0;-3.7
15.01.2016 09:00;20.5;75.7;0.40;7.5;30918.7;;177.0;0.7;0.0;18.8
15.01.2016 10:00;38.2;44.5;0.30;7.2;16367.2;;88.8;0.9;0.0;151.3
15.01.2016 11:00;45.6;35.9;0.30;20.2;15093.9;;71.5;1.3;0.0;273.2
15.01.2016 12:00;53.3;30.4;0.30;53.9;11084.1;;54.9;2.0;0.0;358.1
15.01.2016 13:00;57.2;24.3;0.30;35.6;13152.8;;43.2;2.4;0.0;377.1
15.01.2016 14:00;57.1;27.0;0.30;28.4;15055.5;;48.4;3.0;0.0;415.6
15.01.2016 15:00;54.5;30.9;0.30;25.0;14356.1;;52.8;2.7;0.0;137.9
15.01.2016 16:00;49.6;37.6;0.30;27.5;16651.9;;63.0;1.5;0.0;81.3
15.01.2016 17:00;43.6;46.6;0.40;9.6;16298.2;;81.0;0.3;0.0;27.7
15.01.2016 18:00;39.0;50.3;0.40;8.8;17793.8;;82.0;0.0;0.0;-0.9
15.01.2016 19:00;33.5;54.7;0.40;8.8;22187.6;;99.0;0.0;0.1;-1.8
15.01.2016 20:00;46.0;36.0;0.40;9.9;18322.8;;55.0;0.1;0.0;-2.6
15.01.2016 21:00;47.7;32.2;0.30;8.8;13725.3;;45.9;0.4;0.1;-2.2
15.01.2016 22:00;50.8;25.6;0.30;9.1;11812.1;;37.5;0.5;0.0;-2.0
15.01.2016 23:00;52.1;23.6;0.30;9.2;11686.5;;33.1;-0.3;0.0;-1.5
16.01.2016 00:00;50.4;27.5;0.30;8.7;9946.7;;42.8;-1.0;0.1;-1.8
16.01.2016 01:00;51.6;25.5;0.40;6.1;10026.3;;40.0;-1.0;0.1;-1.8
16.01.2016 02:00;51.3;25.6;0.30;8.2;6645.2;;43.9;-1.0;0.0;-2.1
16.01.2016 03:00;51.4;25.2;0.30;7.8;6971.2;;38.4;-1.0;0.1;-2.1
16.01.2016 04:00;55.1;16.8;0.30;8.3;7668.8;;21.6;-1.0;0.1;-1.9
16.01.2016 05:00;47.9;23.3;0.30;8.8;7925.0;;32.9;-1.0;0.0;-2.0
16.01.2016 06:00;41.9;27.5;0.30;5.6;10053.4;;42.1;-0.8;0.0;-2.2
16.01.2016 07:00;41.5;25.2;0.30;5.7;9896.2;;36.1;-0.5;0.1;-1.5
16.01.2016 08:00;29.6;38.4;0.30;9.4;15374.0;;68.2;-0.7;0.0;-2.0
16.01.2016 09:00;21.4;45.0;0.40;15.5;16279.8;;75.0;-0.7;0.0;13.9
16.01.2016 10:00;18.4;51.9;0.40;15.4;20565.6;;110.1;-0.4;0.0;63.4
16.01.2016 11:00;23.0;49.0;0.40;16.6;18938.3;;116.0;-0.3;0.0;83.2
16.01.2016 12:00;24.6;47.5;0.40;17.9;20089.0;;107.1;0.8;0.0;356.7
16.01.2016 13:00;30.1;40.5;0.40;18.4;16177.4;;84.2;1.1;0.0;177.7
16.01.2016 14:00;33.7;31.8;0.40;16.4;16067.3;;59.1;1.2;0.0;112.3
16.01.2016 15:00;37.8;29.1;0.40;15.4;13686.9;;51.0;1.4;0.0;187.7
16.01.2016 16:00;34.3;35.7;0.40;13.8;14178.8;;65.8;1.7;0.0;97.7
16.01.2016 17:00;37.4;31.1;0.30;12.9;12381.3;;45.1;0.8;0.0;27.7
16.01.2016 18:00;35.9;36.0;0.30;10.4;13884.3;;49.8;1.0;0.0;-1.5
16.01.2016 19:00;34.1;33.9;0.40;14.6;13141.0;;48.8;0.8;0.0;-2.1
16.01.2016 20:00;41.9;24.8;0.30;13.4;10469.6;;33.8;0.4;0.0;-1.8
16.01.2016 21:00;43.6;23.1;0.30;11.9;9892.9;;32.9;-0.1;0.0;-2.3
16.01.2016 22:00;40.0;28.4;0.30;14.1;9822.5;;40.2;0.3;0.0;-2.6
16.01.2016 23:00;36.1;30.5;0.40;18.8;16316.1;;45.8;0.3;0.0;-2.9
17.01.2016 00:00;38.7;28.2;0.40;19.5;14338.3;;38.1;-0.4;0.3;-1.0
17.01.2016 01:00;44.6;29.9;0.40;10.7;14564.3;;47.0;-1.7;0.8;-1.7
17.01.2016 02:00;35.0;40.1;0.30;10.4;11897.5;;65.8;-1.1;0.0;-3.2
17.01.2016 03:00;27.7;34.8;0.30;14.0;12867.1;;47.2;-1.9;0.0;-2.8
17.01.2016 04:00;28.7;43.8;0.30;13.7;25862.8;;78.7;-1.7;0.0;-2.4
17.01.2016 05:00;37.5;35.6;0.30;17.8;10424.1;;65.8;-1.3;0.0;-2.0
17.01.2016 06:00;50.9;20.2;0.30;16.7;8871.5;;30.2;-1.0;0.0;-1.5
17.01.2016 07:00;50.3;18.4;0.40;12.0;9409.0;;23.1;-1.1;0.0;-1.2
17.01.2016 08:00;56.3;14.5;0.20;8.7;7297.5;;17.6;-0.9;0.0;-1.6
17.01.2016 09:00;52.1;21.9;0.40;10.3;12952.0;;32.2;-0.9;0.0;10.9
17.01.2016 10:00;55.4;18.5;0.30;9.1;7457.0;;25.2;-0.5;0.0;72.1
17.01.2016 11:00;58.6;17.8;0.30;9.4;7491.6;;24.8;-0.4;0.0;60.6
17.01.2016 12:00;56.9;20.7;0.30;10.5;7848.5;;30.2;-0.3;0.1;157.1
17.01.2016 13:00;61.3;16.5;0.30;9.8;7482.8;;24.9;-0.1;0.0;267.6
17.01.2016 14:00;62.4;15.1;0.30;8.7;6959.8;;23.6;0.3;0.0;292.8
17.01.2016 15:00;62.7;13.2;0.30;7.8;5179.3;;17.4;-0.4;0.2;58.3
17.01.2016 16:00;60.7;16.1;0.30;9.1;5812.2;;22.6;-0.5;0.0;118.1
17.01.2016 17:00;50.4;28.4;0.30;9.0;10378.0;;37.4;-0.4;0.0;42.9
17.01.2016 18:00;42.6;35.4;0.30;9.6;13038.4;;43.8;-1.0;0.0;-1.1
17.01.2016 19:00;25.7;56.7;0.40;10.7;19084.8;;84.2;-1.8;0.0;-3.5
17.01.2016 20:00;20.7;60.7;0.50;15.1;23487.9;;110.6;-2.7;0.0;-3.3
17.01.2016 21:00;14.4;63.4;0.60;19.0;30768.8;;110.9;-3.0;0.0;-3.7
17.01.2016 22:00;13.6;60.4;0.60;17.8;27764.1;;102.9;-3.8;0.0;-3.3
17.01.2016 23:00;9.0;61.8;0.50;16.8;21635.8;;95.5;-4.9;0.0;-3.3
18.01.2016 00:00;4.3;59.6;0.50;18.0;19822.5;;78.8;-6.0;0.0;-3.5
18.01.2016 01:00;15.9;42.9;0.40;15.6;13147.0;;52.5;-6.5;0.0;-3.5
18.01.2016 02:00;15.9;41.1;0.60;15.7;13919.1;;52.5;-7.3;0.0;-2.9
18.01.2016 03:00;10.5;42.3;0.40;14.2;13321.9;;47.2;-7.7;0.0;-2.9
18.01.2016 04:00;6.3;46.6;0.40;13.4;13587.2;;53.0;-7.8;0.0;-3.3
18.01.2016 05:00;11.6;38.6;0.50;13.9;12338.8;;54.7;-8.8;0.0;-2.7
18.01.2016 06:00;4.7;47.3;0.50;14.0;19056.9;;77.2;-8.6;0.0;-3.2
18.01.2016 07:00;0.9;58.2;0.60;15.0;34659.4;;170.1;-9.0;0.0;-3.0
18.01.2016 08:00;1.2;93.7;0.70;15.3;41349.5;;329.6;-9.1;0.0;-2.1
18.01.2016 09:00;2.7;97.5;0.70;17.8;54876.4;;344.8;-9.1;0.0;35.0
18.01.2016 10:00;7.5;70.9;0.50;15.8;34540.0;;208.5;-8.4;0.0;149.5
18.01.2016 11:00;19.0;59.0;0.40;17.6;20451.2;;145.1;-7.5;0.0;380.1
18.01.2016 12:00;25.4;50.1;0.40;22.6;21325.7;;113.0;-6.3;0.0;290.0
18.01.2016 13:00;27.8;48.5;0.40;79.7;18186.0;;102.3;-6.0;0.0;312.9
18.01.2016 14:00;22.0;64.1;0.50;83.3;28076.8;;175.1;-4.6;0.0;354.5
18.01.2016 15:00;25.2;65.8;0.50;109.4;28394.5;;159.7;-3.9;0.0;219.0
18.01.2016 16:00;25.1;66.9;0.60;102.2;25719.2;;177.9;-3.9;0.0;114.0
18.01.2016 17:00;15.9;91.1;0.60;91.7;35159.0;;216.2;-3.7;0.0;38.4
18.01.2016 18:00;2.4;83.5;0.60;76.6;28093.8;;166.5;-5.4;0.0;-0.2
18.01.2016 19:00;2.9;71.6;0.50;50.2;21668.9;;116.6;-5.9;0.0;-1.9
18.01.2016 20:00;2.9;70.9;0.50;46.2;21706.9;;118.2;-6.0;0.0;-2.0
18.01.2016 21:00;1.7;71.7;0.50;40.5;20017.9;;119.5;-6.1;0.0;-2.2
18.01.2016 22:00;1.9;67.3;0.60;39.4;19953.5;;104.6;-6.3;0.0;-1.4
18.01.2016 23:00;2.0;70.9;0.60;41.5;21099.3;;121.1;-5.2;0.0;-1.0
19.01.2016 00:00;5.5;66.7;0.50;40.9;16463.5;;99.3;-5.5;0.0;-1.1
19.01.2016 01:00;9.3;58.5;0.50;36.6;13619.7;;81.8;-5.0;0.0;-1.3
19.01.2016 02:00;17.1;45.8;0.50;30.1;10462.9;;57.5;-5.1;0.0;-1.2
19.01.2016 03:00;18.2;43.0;0.50;29.7;9680.7;;47.7;-4.7;0.0;-0.9
19.01.2016 04:00;11.7;50.4;0.50;26.7;12684.7;;59.7;-4.7;0.0;-0.6
19.01.2016 05:00;22.8;39.0;0.40;26.7;10039.0;;66.9;-4.4;0.0;-0.7
19.01.2016 06:00;18.4;45.4;0.50;27.8;13224.2;;100.6;-4.5;0.0;-0.6
19.01.2016 07:00;14.9;54.9;0.50;29.6;25132.1;;144.3;-4.3;0.1;-0.8
19.01.2016 08:00;5.8;75.0;0.60;32.1;27387.4;;237.2;-4.3;0.0;-0.6
19.01.2016 09:00;5.3;90.7;0.70;36.2;34340.5;;318.0;-4.1;0.1;8.8
19.01.2016 10:00;6.5;80.5;0.70;39.6;32012.3;;283.7;-3.5;0.0;47.1
19.01.2016 11:00;6.7;84.7;0.60;39.6;36625.7;;303.3;-2.6;0.1;97.7
19.01.2016 12:00;10.7;72.9;0.70;47.3;29685.3;;226.8;-1.8;0.0;159.6
19.01.2016 13:00;18.4;64.3;0.60;39.8;26317.7;;167.2;-1.2;0.0;169.4
19.01.2016 14:00;18.9;69.0;0.50;34.4;23036.5;;181.2;-0.3;0.0;166.4
19.01.2016 15:00;15.2;76.6;0.60;33.3;23581.0;;197.1;0.6;0.0;151.9
19.01.2016 16:00;12.1;85.2;0.70;32.2;36466.0;;240.7;0.8;0.0;149.6
19.01.2016 17:00;7.8;93.2;0.70;31.6;40947.2;;243.8;0.8;0.0;26.7
19.01.2016 18:00;6.7;101.8;0.80;28.9;47254.0;;283.2;0.6;0.0;0.1
19.01.2016 19:00;6.3;87.3;0.70;28.6;31244.9;;195.3;0.3;0.0;-1.6
19.01.2016 20:00;2.2;86.0;0.70;33.8;40109.3;;208.8;-0.1;0.0;-1.5
19.01.2016 21:00;4.8;76.5;0.60;33.2;24353.8;;136.2;-0.3;0.0;-1.3
19.01.2016 22:00;4.5;76.6;0.70;34.4;21534.5;;150.4;0.3;0.0;-1.5
19.01.2016 23:00;4.2;72.0;0.60;36.6;17246.6;;120.1;0.6;0.0;-1.1
20.01.2016 00:00;3.3;72.9;0.60;37.5;14953.4;;129.6;0.6;0.1;-1.1
20.01.2016 01:00;3.9;68.4;0.60;37.6;13027.8;;111.5;0.4;0.0;-0.9
20.01.2016 02:00;3.3;67.7;0.60;36.6;10805.3;;108.8;0.5;0.0;-1.2
20.01.2016 03:00;5.7;60.4;0.60;36.4;10540.3;;79.5;0.5;0.0;-1.2
20.01.2016 04:00;4.1;58.5;0.50;36.4;9889.8;;81.7;0.1;0.0;-1.1
20.01.2016 05:00;2.7;57.1;0.50;35.4;10580.1;;97.1;0.2;0.8;-1.6
20.01.2016 06:00;2.2;58.0;0.60;36.4;22133.9;;126.5;0.2;0.0;-2.1
20.01.2016 07:00;2.8;68.2;0.60;49.0;28412.1;;249.8;0.7;0.1;-2.1
20.01.2016 08:00;3.3;92.2;0.80;45.9;37010.9;;324.0;0.6;0.6;-2.4
20.01.2016 09:00;1.3;98.5;0.90;45.4;54435.2;;380.5;0.4;0.0;5.8
20.01.2016 10:00;1.3;71.5;0.80;55.8;30848.0;;280.2;0.3;0.0;25.6
20.01.2016 11:00;1.7;70.2;0.80;47.1;35074.1;;298.8;0.4;0.3;59.7
20.01.2016 12:00;2.6;69.4;0.70;42.6;26040.0;;267.2;0.5;0.2;112.5
20.01.2016 13:00;4.1;64.8;0.70;38.0;23759.3;;218.4;0.7;0.1;118.6
20.01.2016 14:00;6.1;54.0;0.70;41.2;19353.2;;156.5;1.1;0.0;120.5
20.01.2016 15:00;6.0;51.5;0.60;40.9;20219.1;;145.8;1.0;0.0;96.5
20.01.2016 16:00;3.6;59.3;0.70;41.6;19520.4;;175.8;1.0;0.3;63.5
20.01.2016 17:00;1.9;74.5;0.80;43.5;22910.8;;232.0;0.8;0.0;23.1
20.01.2016 18:00;0.8;67.8;0.80;47.2;20678.3;;207.6;0.7;0.0;0.1
20.01.2016 19:00;0.7;59.5;0.70;40.8;16401.7;;152.4;0.6;0.0;-1.2
20.01.2016 20:00;0.7;58.0;0.70;39.8;14492.5;;139.3;0.6;0.0;-1.4
20.01.2016 21:00;0.6;54.0;0.60;36.9;11831.6;;109.3;0.6;0.0;-1.3
20.01.2016 22:00;0.6;51.4;0.60;35.5;9935.7;;97.1;0.4;0.0;-1.4
20.01.2016 23:00;0.6;51.1;0.60;35.5;10713.0;;106.7;0.4;0.0;-1.1
21.01.2016 00:00;0.5;49.2;0.60;36.7;8111.7;;80.6;0.3;0.0;-1.0
21.01.2016 01:00;0.6;48.6;0.50;36.1;5595.9;;63.4;0.3;0.0;-1.1
21.01.2016 02:00;4.3;42.9;0.40;35.2;3813.1;;46.1;-0.1;0.0;-1.0
21.01.2016 03:00;8.6;37.5;0.40;34.3;3731.8;;39.7;-0.3;0.0;-1.1
21.01.2016 04:00;10.5;35.6;0.40;34.2;3551.3;;37.8;-0.6;0.0;-1.0
21.01.2016 05:00;11.6;34.5;0.40;33.4;4260.3;;37.7;-0.6;0.0;-1.3
21.01.2016 06:00;11.0;36.8;0.40;28.5;7208.9;;47.9;-1.0;0.0;-1.0
21.01.2016 07:00;10.4;40.4;0.40;25.9;12227.8;;61.6;-1.4;0.0;-1.1
21.01.2016 08:00;4.8;53.5;0.50;27.8;15281.8;;101.6;-1.5;0.0;-0.8
21.01.2016 09:00;4.6;52.1;0.50;29.8;19840.8;;105.9;-1.6;0.0;11.4
21.01.2016 10:00;9.5;46.7;0.50;29.3;19582.5;;102.2;-1.6;0.0;58.6
21.01.2016 11:00;12.4;45.4;0.50;30.7;17411.8;;99.3;-1.2;0.0;126.3
21.01.2016 12:00;15.2;44.0;0.50;33.7;18099.6;;98.7;-0.7;0.0;199.4
21.01.2016 13:00;19.3;40.6;0.50;48.1;16197.4;;83.7;-0.1;0.0;255.0
21.01.2016 14:00;20.2;41.6;0.50;50.5;14963.3;;91.3;0.3;0.0;276.2
21.01.2016 15:00;18.5;46.8;0.50;46.5;20256.0;;106.6;0.8;0.0;256.4
21.01.2016 16:00;13.0;53.9;0.50;42.1;16632.7;;103.1;0.6;0.0;91.9
21.01.2016 17:00;6.6;67.2;0.60;41.5;22280.7;;136.6;0.7;0.0;20.3
21.01.2016 18:00;2.6;73.4;0.60;32.6;23547.2;;141.3;0.6;0.0;0.3
21.01.2016 19:00;3.1;66.2;0.60;33.1;17719.4;;110.9;0.0;0.0;-1.0
21.01.2016 20:00;4.4;60.3;0.50;35.2;16096.9;;96.9;-0.2;0.0;-1.1
21.01.2016 21:00;8.4;54.2;0.50;37.8;11654.8;;73.6;0.0;0.0;-1.1
21.01.2016 22:00;11.1;50.2;0.50;36.4;9320.2;;70.0;-0.2;0.0;-1.3
21.01.2016 23:00;10.7;50.5;0.50;36.4;12292.1;;73.3;-0.3;0.0;-1.1
22.01.2016 00:00;10.9;48.5;0.50;35.7;11158.1;;69.8;-0.4;0.0;-0.8
22.01.2016 01:00;15.4;46.7;0.40;35.1;13349.2;;60.4;-0.6;0.0;-1.1
22.01.2016 02:00;37.3;22.6;0.30;28.2;4163.4;;26.1;-0.2;0.0;-1.0
22.01.2016 03:00;34.0;25.5;0.30;29.4;3503.4;;32.8;0.4;0.0;-1.5
22.01.2016 04:00;34.4;26.1;0.30;30.2;5604.7;;38.0;-0.2;0.0;-1.3
22.01.2016 05:00;31.4;32.6;0.30;32.0;19865.4;;57.7;0.2;0.0;-1.1
22.01.2016 06:00;25.4;38.8;0.30;44.5;10179.0;;69.2;0.4;0.0;-1.3
22.01.2016 07:00;22.4;46.3;0.40;54.3;22402.3;;100.0;0.7;0.0;-1.5
22.01.2016 08:00;21.0;61.3;0.40;57.4;36553.8;;131.5;0.6;0.0;-1.3
22.01.2016 09:00;11.7;74.0;0.50;60.1;45402.9;;210.4;0.4;0.0;11.9
22.01.2016 10:00;18.5;60.5;0.40;55.1;33710.6;;170.6;0.2;0.0;70.6
22.01.2016 11:00;19.3;60.4;0.40;54.0;36599.7;;177.6;0.5;0.0;173.8
22.01.2016 12:00;25.7;59.0;0.50;46.6;33072.2;;153.7;1.3;0.0;373.2
22.01.2016 13:00;33.6;41.8;0.40;42.4;25230.7;;90.4;1.5;0.0;364.2
22.01.2016 14:00;30.9;56.1;0.50;49.8;29590.4;;155.4;2.3;0.0;378.1
22.01.2016 15:00;29.1;59.0;0.50;42.4;28007.8;;135.0;3.2;0.0;288.7
22.01.2016 16:00;23.7;67.6;0.60;50.4;27334.1;;169.3;2.5;0.0;121.4
22.01.2016 17:00;20.9;76.1;0.60;57.1;28694.3;;174.6;2.2;0.0;72.7
22.01.2016 18:00;13.4;88.4;0.60;53.3;30674.1;;197.3;1.8;0.0;0.6
22.01.2016 19:00;9.3;83.4;0.70;46.3;40936.8;;187.7;0.8;0.0;-3.0
22.01.2016 20:00;4.9;78.8;0.60;41.1;37176.7;;152.6;-0.1;0.0;-3.1
22.01.2016 21:00;6.9;69.1;0.60;40.4;34856.8;;120.9;-0.3;0.0;-2.6
22.01.2016 22:00;5.5;67.8;0.60;41.6;25724.9;;124.0;-0.3;0.0;-1.5
22.01.2016 23:00;5.2;65.4;0.60;37.1;21055.8;;114.5;-0.1;0.0;-1.3
23.01.2016 00:00;7.1;64.1;0.60;34.0;21608.3;;125.4;0.4;0.0;-1.3
23.01.2016 01:00;10.8;59.0;0.60;25.9;20371.2;;122.3;0.6;0.0;-0.9
23.01.2016 02:00;11.6;59.6;0.60;24.8;16099.4;;116.2;0.8;0.0;-1.2
23.01.2016 03:00;13.9;59.7;0.50;26.4;19071.6;;117.7;1.0;0.0;-2.1
23.01.2016 04:00;14.1;50.7;0.70;25.7;21056.6;;90.6;1.4;0.1;-2.6
23.01.2016 05:00;11.4;50.5;0.50;25.8;15512.9;;107.0;1.4;0.0;-2.5
23.01.2016 06:00;12.8;48.1;0.50;22.6;19775.8;;103.7;1.8;0.0;-2.0
23.01.2016 07:00;14.6;45.1;0.40;21.0;18270.1;;98.1;2.0;0.0;-1.3
23.01.2016 08:00;9.9;51.7;0.50;21.0;26618.2;;126.3;1.9;0.0;-1.8
23.01.2016 09:00;7.9;55.4;0.50;21.4;30801.3;;157.7;2.0;0.0;15.4
23.01.2016 10:00;9.9;53.0;0.50;23.7;28390.7;;134.2;2.3;0.0;71.0
23.01.2016 11:00;9.6;60.9;0.60;21.4;28937.2;;176.1;3.0;0.0;115.4
23.01.2016 12:00;14.9;54.0;0.50;21.6;26197.8;;127.6;4.4;0.0;335.6
23.01.2016 13:00;21.6;56.5;0.70;18.7;23928.0;;127.4;6.0;0.0;407.3
23.01.2016 14:00;25.3;62.9;0.50;17.4;27205.5;;135.3;7.1;0.0;365.7
23.01.2016 15:00;28.2;58.4;0.60;20.9;22871.2;;125.9;7.9;0.0;321.0
23.01.2016 16:00;24.2;66.1;0.60;14.1;29136.1;;138.7;7.4;0.0;213.7
23.01.2016 17:00;16.1;79.6;0.70;12.9;32955.2;;169.4;7.6;0.0;71.3
23.01.2016 18:00;7.8;82.3;0.90;18.0;35272.8;;213.9;6.4;0.0;0.0
23.01.2016 19:00;6.2;73.0;0.70;18.7;31745.4;;169.7;4.8;0.0;-3.8
23.01.2016 20:00;3.9;67.3;0.70;20.0;30317.5;;153.4;3.7;0.0;-3.8
23.01.2016 21:00;2.8;60.4;0.70;22.4;31394.1;;140.5;3.0;0.0;-3.4
23.01.2016 22:00;1.5;61.6;0.70;24.2;29119.8;;153.2;1.8;0.0;-3.7
23.01.2016 23:00;1.4;61.2;0.80;26.3;34020.0;;175.8;1.4;0.0;-3.4
24.01.2016 00:00;1.7;54.5;0.80;24.2;30953.9;;169.0;1.1;0.0;-3.6
24.01.2016 01:00;1.7;56.8;0.80;25.6;31598.8;;163.9;0.0;0.0;-3.3
24.01.2016 02:00;1.4;47.0;0.60;27.7;27278.6;;117.9;0.1;0.0;-3.2
